Martyna,Jason Davies,http://www.jasondavies.com/bubbles/,Bubbles
Martyna,Jason Davies,http://www.jasondavies.com/set-partitions/,Set Partitions
Martyna,Jason Davies,http://www.jasondavies.com/primos/,El Patrón de los Números Primos
Martyna,Jason Davies,http://www.jasondavies.com/plasma/,Infinite Plasma Fractal
Martyna,Jason Davies,http://www.jasondavies.com/random-arboretum/,Random Arboretum
Martyna,Jason Davies,http://www.jasondavies.com/crayola/,Crayola Colour Chronology
Martyna,Jason Davies,http://www.jasondavies.com/parallel-sets/,Parallel Sets
Martyna,Jason Davies,http://www.jasondavies.com/rhodonea/,Rhodonea Curve
Martyna,Jason Davies,http://www.jasondavies.com/wordcloud/#http%3A%2F%2Fsearch.twitter.com%2Fsearch.json%3Frpp%3D100%26q%3D%7Bword%7D=cloud,Tag Cloud
Martyna,Jason Davies,http://www.jasondavies.com/necklaces/,Combinatorial Necklaces and Bracelets
Martyna,Jason Davies,http://www.jasondavies.com/bml/,Biham-Middleton-Levine Traffic Model
Martyna,Jason Davies,http://www.jasondavies.com/9patch/,9-Patch Quilt Generator
James,Jason Davies,http://www.jasondavies.com/graph-music/,The Music of Graphs
James,Jason Davies,http://www.jasondavies.com/planarity/,Planarity
James,Jason Davies,http://www.jasondavies.com/mobile-lawsuits/,Mobile Patent Lawsuits
James,Jason Davies,http://www.jasondavies.com/sunflower-phyllotaxis/,Sunflower Phyllotaxis
James,Jason Davies,http://www.jasondavies.com/girko-circle/,Girko's Circular Law
James,Jason Davies,http://www.jasondavies.com/calkin-wilf-tree/,Calkin–Wilf Tree
James,Jason Davies,http://www.jasondavies.com/bloomfilter/,Bloom Filters
James,Jason Davies,http://www.jasondavies.com/carotid/,Carotid-Kundalini Fractal Explorer
James,Jason Davies,http://www.jasondavies.com/coffee-wheel/,Coffee Flavour Wheel
James,Jason Davies,http://www.jasondavies.com/17x17/,Number of unique rectangle-free 4-colourings for an nxm grid
James,Jason Davies,http://www.jasondavies.com/animated-quasicrystals/,Animated Quasicrystals
James,Jason Davies,http://www.jasondavies.com/collatz-graph/,Collatz Graph: All Numbers Lead to One
James,Jason Davies,http://www.jasondavies.com/hamming-quilt/,Hamming Quilt
James,Jason Davies,"http://www.jasondavies.com/hilbert-stocks/#GOOG,AAPL,ADBE,NTFL,AMZN,INTC,ARMH,A",Hilbert Stocks
James,Jason Davies,http://www.jasondavies.com/hilbert-curve/,Hilbert Curve
James,Jason Davies,http://www.jasondavies.com/gaussian-primes/,Gaussian Primes
James,Jason Davies,http://www.jasondavies.com/wave/,Wave
James,Jason Davies,http://www.jasondavies.com/earthquakes/#3.00/20.00/805.00,Latest Earthquakes
James,Jason Davies,http://www.jasondavies.com/tree-of-life/,Phylogenetic Tree of Life
James,Jason Davies,http://www.jasondavies.com/voroboids/,Voronoi Boids: Voroboids
James,Jason Davies,http://www.jasondavies.com/animated-bezier/,Animated Bézier Curves
James,Jason Davies,http://www.jasondavies.com/animated-trig/,Animated Trigonometry
James,Jason Davies,http://www.jasondavies.com/apollonian-gasket/,Apollonian Gasket
James,Jason Davies,http://www.jasondavies.com/bifurcation/,Monte Carlo simulation of bifurcations in the logistic map
James,Jason Davies,http://www.jasondavies.com/sorting/,Sorting Visualisations
James,Jason Davies,http://www.jasondavies.com/complete-graphs/,Complete Graphs
James,Jason Davies,http://www.jasondavies.com/leibniz-spiral/,Leibniz Spiral
James,Jason Davies,http://www.jasondavies.com/morley-triangle/,Morley's trisector theorem
James,Jason Davies,http://www.jasondavies.com/poincare-disc/,Poincaré Disc
James,Jason Davies,http://www.jasondavies.com/pythagoras-proof/,Proof of Pythagoras’ Theorem
James,Jason Davies,http://www.jasondavies.com/random-polygon-ellipse/,From Random Polygon to Ellipse
James,Jason Davies,http://www.jasondavies.com/tuebingen/,Tübingen
James,Jason Davies,http://www.jasondavies.com/american-forces-in-afghanistan-and-iraq/,American Forces in Afghanistan and Iraq
James,Jim Vallandingham,http://flowingdata.com/2012/08/02/how-to-make-an-interactive-network-visualization/,How to Make an Interactive Network Visualization
James,Jim Vallandingham,http://vallandingham.me/bubble_cloud/,Word Frequency Bubble Clouds
James,Jim Vallandingham,http://vallandingham.me/vis/gates/,Animated Bubble Chart of Gates Educational Donations
James,Jim Vallandingham,http://stowers.org/stowersreport/maps,Stowers Group Collaboration Network
James,Jim Vallandingham,http://www.capitolmarkets.com/gsa-leased-investment-opportunity/,GSA-Leased Opportunity Dashboard
James,Jim Vallandingham,http://vallandingham.me/feltronifier/,Feltronifier
James,Jim Vallandingham,http://vallandingham.me/vis/movie,We're In The Money: How Much Do The Movies We Love Make?
James,Jim Vallandingham,http://vallandingham.me/vis/racial_divide.html,Visualizing The Racial Divide
James,Jim Vallandingham,http://vallandingham.me/vis/church_by_state.html,Composition of Church Membership by State: 1890
James,Jim Vallandingham,http://vallandingham.me/vis/nationality_by_city.html,Proportion of Foreign Born in Large Cities: 1900
James,Jim Vallandingham,http://vallandingham.me/vis/jobs_by_state.html,http://vallandingham.me/vis/jobs_by_state.html
James,bin,http://vallandingham.me/vis/matlab_license.html,License Usage Dashboard
Wen,bin,http://vallandingham.me/vis/matlab_license.html,License Usage Dashboard
Jean,bin,http://vallandingham.me/vis/matlab_license.html,License Usage Dashboard
